cod_mun,disease,data_projecao,taxa_predita,limite_inferior,limite_superior
3515400,hanseniase,2035-06-01,0.0,0.0,1.4656959936065782e-08
3515509,hanseniase,2030-06-01,0.0,0.0,0.5725422312632507
3515509,hanseniase,2035-06-01,0.0,0.0,0.0609823430127489
3515608,hanseniase,2030-06-01,0.0,0.0,1.5577553836738238
3515608,hanseniase,2035-06-01,0.0,0.0,3.3898379473849785
3515657,hanseniase,2030-06-01,0.0,0.0,0.0
3515657,hanseniase,2035-06-01,0.0,0.0,0.0
3515707,hanseniase,2030-06-01,0.0,0.0,0.1521514085861834
3515707,hanseniase,2035-06-01,0.0,0.0,0.1341837111724893
3515806,hanseniase,2030-06-01,0.0,0.0,6.684456099332546e-09
3515806,hanseniase,2035-06-01,0.0,0.0,1.4939517014940922e-08
3515905,hanseniase,2030-06-01,0.0,0.0,6.215893531128889e-09
3515905,hanseniase,2035-06-01,0.0,0.0,1.571441992651447e-08
3516002,hanseniase,2030-06-01,0.0,0.0,2.9927878257346583
3516002,hanseniase,2035-06-01,0.0,0.0,2.9964485009781114
3516101,hanseniase,2030-06-01,0.0,0.0,6.621856667238939e-09
3516101,hanseniase,2035-06-01,0.0,0.0,1.667706856737364e-08
3516200,hanseniase,2030-06-01,0.5229176599663853,0.367958464119664,0.6744002792905608
3516200,hanseniase,2035-06-01,0.6511467019180739,0.4588696409214454,0.8180330364274717
3516309,hanseniase,2030-06-01,0.043153315725174,0.0,0.2584808079094585
3516309,hanseniase,2035-06-01,0.0544767405601893,0.0,0.2821936730439987
3516408,hanseniase,2030-06-01,0.036931672987746,0.0,0.2203372231017761
3516408,hanseniase,2035-06-01,0.038963619731831,0.0,0.2210415778352877
3516507,hanseniase,2030-06-01,0.0,0.0,6.847934504535947e-09
3516507,hanseniase,2035-06-01,0.0,0.0,1.7406214180142258e-08
3516606,hanseniase,2030-06-01,0.126964995523646,0.0,1.6647500473628931
