cod_mun,disease,data_projecao,taxa_predita,limite_inferior,limite_superior
3509601,sifilis,2030-06-01,0.2093069134455323,0.0,0.6421771324132125
3509601,sifilis,2035-06-01,0.2448586216345415,0.0,0.6974447122017216
3509700,sifilis,2030-06-01,0.0,0.0,0.9464901253054216
3509700,sifilis,2035-06-01,0.0,0.0,0.933295220927955
3509809,sifilis,2030-06-01,0.0,0.0,2.158904821700017
3509809,sifilis,2035-06-01,0.0,0.0,2.416710018931852
3509908,sifilis,2030-06-01,0.3580160321725864,0.0,1.751290514557274
3509908,sifilis,2035-06-01,0.4200278443369445,0.0,1.824611655334868
3509957,sifilis,2030-06-01,0.2825771041176275,0.0,3.676150422059672
3509957,sifilis,2035-06-01,0.2988198715896304,0.0,3.781724125569968
3510005,sifilis,2030-06-01,0.018735359389968,0.0,1.0986723992129703
3510005,sifilis,2035-06-01,0.018077176188649,0.0,1.0718159939125929
3510104,sifilis,2030-06-01,0.0,0.0,0.0
3510104,sifilis,2035-06-01,0.0,0.0,0.0
3510153,sifilis,2030-06-01,0.8234788298567891,0.0,3.1991980500306845
3510153,sifilis,2035-06-01,0.9857799993587992,0.0,3.5190652187561886
3510203,sifilis,2030-06-01,0.2025998376713063,0.0,1.1967113363709223
3510203,sifilis,2035-06-01,0.2444847884153091,0.0,1.2783938405095587
3510302,sifilis,2030-06-01,0.0,0.0,0.5588004995045274
3510302,sifilis,2035-06-01,0.0,0.0,0.2813060240934161
3510401,sifilis,2030-06-01,0.0,0.0,0.6223187775714548
3510401,sifilis,2035-06-01,0.0,0.0,0.4589243987227393
3510500,sifilis,2030-06-01,2.532812376705888,1.7739659661710383,3.2734675749566597
3510500,sifilis,2035-06-01,3.057043610011893,2.288353587114365,3.8340209244887458
3510609,sifilis,2030-06-01,6.103263872559895,5.34488435113471,6.818211496527463
3510609,sifilis,2035-06-01,7.701564739400975,6.816011453391464,8.537890012936554
3510708,sifilis,2030-06-01,0.4996649405930649,0.0,2.8605456114433605
3510708,sifilis,2035-06-01,0.6048394678245252,0.0,2.960584444081749
3510807,sifilis,2030-06-01,0.2508346321146598,0.0,0.8616454847722287
3510807,sifilis,2035-06-01,0.2973795824389639,0.0,0.8557714322091182
3510906,sifilis,2030-06-01,0.3508410778001059,0.0,3.1948660959320017
3510906,sifilis,2035-06-01,0.4031306065215012,0.0,3.219688497271349
3511003,sifilis,2030-06-01,0.0810388724631323,0.0,1.1540315446783262
3511003,sifilis,2035-06-01,0.0,0.0,0.807707712987138
3511102,sifilis,2030-06-01,0.7174560058868523,0.0,1.620897906218817
3511102,sifilis,2035-06-01,0.8190461669556669,0.0,1.7707402404332766
3511201,sifilis,2030-06-01,0.9619643667970288,0.0,4.357609828541489
3511201,sifilis,2035-06-01,1.1109781138263486,0.0,4.552785755286863
3511300,sifilis,2030-06-01,0.7239900442547642,0.0,2.821424880009883
3511300,sifilis,2035-06-01,1.2717779873858197,0.0,3.456707555669749
3511409,sifilis,2030-06-01,0.0,0.0,1.294173748164089
3511409,sifilis,2035-06-01,0.0,0.0,1.0372163029336376
3511508,sifilis,2030-06-01,0.2414812241460599,0.0,0.6838766838943799
3511508,sifilis,2035-06-01,0.2418800758004175,0.0,0.6964737330830463
3511607,sifilis,2030-06-01,0.3670626576431266,0.0,1.55361256982916
3511607,sifilis,2035-06-01,0.4407577809637619,0.0,1.646269400052915
3511706,sifilis,2030-06-01,0.0,0.0,0.6365082494119857
3511706,sifilis,2035-06-01,0.0,0.0,0.0
3511904,sifilis,2030-06-01,0.0,0.0,0.0
3511904,sifilis,2035-06-01,0.0,0.0,0.0
3512001,sifilis,2030-06-01,0.8800888814473203,0.0,2.1102245781121995
3512001,sifilis,2035-06-01,1.046728185772919,0.0,2.381624854074746
3512100,sifilis,2030-06-01,0.5815549797049321,0.0,3.011189922808046
3512100,sifilis,2035-06-01,0.6766995723719317,0.0,3.012164315655868
3512209,sifilis,2030-06-01,0.5289264477062855,0.0,1.839024003387624
3512209,sifilis,2035-06-01,0.6471179365862522,0.0,1.869925074937832
3512308,sifilis,2030-06-01,0.1914862867418447,0.0,1.360339224446111
3512308,sifilis,2035-06-01,0.0724028495714434,0.0,1.218011521006434
3512407,sifilis,2030-06-01,0.0,0.0,1.0154422353595576
3512407,sifilis,2035-06-01,0.0,0.0,1.097355999613237
3512506,sifilis,2030-06-01,0.2934494454332373,0.0,2.045128603571133
3512506,sifilis,2035-06-01,0.3391897108932591,0.0,2.0665824466548326
3512605,sifilis,2030-06-01,0.8791621664949344,0.0,3.6401292230390303
3512605,sifilis,2035-06-01,1.058283075031432,0.0,3.6606347404977
3512704,sifilis,2030-06-01,0.0,0.0,0.0
3512704,sifilis,2035-06-01,0.0,0.0,0.0
3512803,sifilis,2030-06-01,1.2368074006867156,0.6086043297400083,1.8454600289239835
3512803,sifilis,2035-06-01,1.4419245262597231,0.7755274333163891,2.0567372896406217
3512902,sifilis,2030-06-01,0.1057310701972962,0.0,2.2533633547978678
3512902,sifilis,2035-06-01,0.0872922780796863,0.0,1.611979391489605
3513009,sifilis,2030-06-01,0.0,0.0,0.301013859723641
3513009,sifilis,2035-06-01,0.0,0.0,0.2408898092475514
3513108,sifilis,2030-06-01,0.0,0.0,0.9836180802120206
3513108,sifilis,2035-06-01,0.0,0.0,1.1163865244030808
3513207,sifilis,2030-06-01,1.9934923484856053,0.6699803719491133,3.3777569495878046
3513207,sifilis,2035-06-01,2.5312563467921083,1.0662589436093757,3.808829318429574
3513306,sifilis,2030-06-01,1.923677400961669,0.0,5.472509171723665
3513306,sifilis,2035-06-01,2.471021233891481,0.0,5.907106140331577
3513405,sifilis,2030-06-01,0.261837067048027,0.0,1.0072032585304396
3513405,sifilis,2035-06-01,0.3402809067521822,0.0,1.0258196517050855
3513504,sifilis,2030-06-01,4.13795186485826,3.145718880218836,5.208425065032933
3513504,sifilis,2035-06-01,4.959772137698437,3.848099648858819,6.081661136901468
3513603,sifilis,2030-06-01,0.0,0.0,0.3431007018648363
3513603,sifilis,2035-06-01,0.0,0.0,0.177533912819074
3513702,sifilis,2030-06-01,0.1562194487850396,0.0,0.7762223304738224
3513702,sifilis,2035-06-01,0.1809961524127681,0.0,0.780008706503843
3513801,sifilis,2030-06-01,2.814613366488161,2.174829895499268,3.4555606632006186
3513801,sifilis,2035-06-01,3.405227835049477,2.7676327914047407,4.011581453750556
3513850,sifilis,2030-06-01,0.0,0.0,3.807288604915052
3513850,sifilis,2035-06-01,0.0,0.0,3.485341129289075
3513900,sifilis,2030-06-01,0.1618925732973093,0.0,1.128509309606408
3513900,sifilis,2035-06-01,0.1885502993255837,0.0,1.111522895721026
3514007,sifilis,2030-06-01,0.0,0.0,0.0
3514007,sifilis,2035-06-01,0.0,0.0,0.0
3514106,sifilis,2030-06-01,0.1718929920434722,0.0,0.920348870800694
3514106,sifilis,2035-06-01,0.1959262325219659,0.0,0.8669822924320078
3514205,sifilis,2030-06-01,0.0,0.0,6.644304409254293e-09
3514205,sifilis,2035-06-01,0.0,0.0,1.6165867524332844e-08
3514304,sifilis,2030-06-01,0.0,0.0,6.195768095638059e-09
3514304,sifilis,2035-06-01,0.0,0.0,1.5595091359397354e-08
